                        Q5SMH9,   0
                        Q5SMH6,   0
                        Q5SMH5,   0
                        Q5SMH4,   0
                        Q5SMH3,   0
                        Q5SMH1,   0
                        Q5SMG9,   0
                        Q5SMG7,   0
                        Q5SMG6,   1,  292,  298,  0.5052307
                        Q5SMG5,   0
                        Q5SMG3,   0
                        Q5SMG2,   0
                        Q5SMG0,   0
                        Q5SMF9,   0
                        Q5SMF7,   0
                        Q5SMF5,   0
                        Q5SMF4,   0
                        Q5SMF3,   0
                        Q5SMF2,   0
                        Q5SMF1,   0
                        Q5SMF0,   0
                        Q5SME8,   0
                        Q5SME6,   1,    0,   11,  0.6393200
                        Q5SME5,   0
                        Q5SME4,   0
                        Q5SMD9,   0
                        Q5SMD8,   0
                        Q5SMD6,   0
                        Q5SMD5,   0
                        Q5SMD4,   1,    0,   55,  0.8304781
                        Q5SMD2,   0
                        Q5SMD1,   0
                        Q5SMD0,   0
                        Q5SMC9,   1,  172,  197,  0.6016781
                        Q5SMC6,   0
                        Q5SMC4,   0
                        Q5SMC3,   0
                        Q5SMC2,   0
                        Q5SMB9,   0
                        Q5SMB8,   0
                        Q5SMB7,   0
                        Q5SMB6,   0
                        Q5SMB5,   0
                        Q5SMB4,   0
                        Q5SMB3,   0
                        Q5SMB2,   0
                        Q5SMB1,   0
                        Q5SMA9,   0
                        Q5SMA8,   0
                        Q5SMA7,   0
                        Q5SMA6,   0
                        Q5SMA5,   0
                        Q5SMA4,   0
                        Q5SMA2,   0
                        Q5SM99,   0
                        Q5SM98,   0
                        Q5SM96,   0
                        Q5SM95,   0
                        Q5SM94,   0
                        Q5SM93,   0
                        Q5SM92,   0
                        Q5SM91,   0
                        Q5SM90,   0
                        Q5SM88,   0
                        Q5SM86,   0
                        Q5SM84,   0
                        Q5SM83,   0
                        Q5SM82,   0
                        Q5SM79,   0
                        Q5SM78,   0
                        Q5SM77,   0
                        Q5SM76,   0
                        Q5SM75,   0
                        Q5SM74,   0
                        Q5SM73,   0
                        Q5SM72,   0
                        Q5SM71,   1,  340,  352,  0.5331363
                        Q5SM70,   0
                        Q5SM65,   0
                        Q5SM64,   1,   64,   77,  0.6785725
                        Q5SM63,   0
                        Q5SM62,   1,  163,  173,  0.5447005
                        Q5SM61,   0
                        Q5SM44,   0
                        Q5SM42,   0
                        Q5SM41,   0
                        Q5SM40,   0
                        Q5SM39,   0
                        Q5SM38,   0
                        Q5SM36,   0
                        Q5SM34,   2,    0,    2,  0.5034025,    3,    8,  0.5029222
                        Q5SM32,   0
                        Q5SM30,   0
                        Q5SM29,   0
                        Q5SM26,   0
                        Q5SM24,   1,  277,  294,  0.6355846
                        Q5SM22,   0
                        Q5SM21,   0
                        Q5SM20,   0
                        Q5SM18,   0
                        Q5SM17,   0
                        Q5SM12,   1,  247,  293,  0.7678716
                        Q5SM11,   0
                        Q5SM10,   0
                        Q5SM08,   2,    0,    3,  0.5164485,   12,   37,  0.5438471
                        Q5SM07,   1,  297,  314,  0.5926070
                        Q5SM06,   0
                        Q5SM05,   0
                        Q5SM04,   0
                        Q5SM02,   0
                        Q5SLZ8,   0
                        Q5SLZ7,   0
                        Q5SLZ6,   0
                        Q5SLZ5,   1,  231,  242,  0.5708602
                        Q5SLZ4,   0
                        Q5SLZ3,   2,    0,   23,  0.6674236,   31,   49,  0.5903681
                        Q5SLZ2,   0
                        Q5SLZ1,   1,  201,  203,  0.5002646
                        Q5SLZ0,   0
                        Q5SLY9,   0
                        Q5SLY8,   0
                        Q5SLY7,   0
                        Q5SLY6,   0
                        Q5SLY5,   0
                        Q5SLY4,   0
                        Q5SLY3,   0
                        Q5SLX9,   0
                        Q5SLX8,   0
                        Q5SLX7,   0
                        Q5SLX6,   0
                        Q5SLX5,   0
                        Q5SLX4,   0
                        Q5SLX0,   0
                        Q5SLW8,   0
                        Q5SLW7,   0
                        Q5SLW5,   0
                        Q5SLW4,   0
                        Q5SLW2,   0
                        Q5SLW1,   0
                        Q5SLW0,   0
                        Q5SLV7,   0
                        Q5SLV6,   2,    0,   14,  0.6562115,   25,   75,  0.5646671
                        Q5SLV4,   0
                        Q5SLV1,   0
                        Q5SLV0,   0
                        Q5SLU9,   0
                        Q5SLU8,   0
                        Q5SLU6,   0
                        Q5SLU3,   1,  663,  669,  0.6081620
                        Q5SLU2,   0
                        Q5SLU1,   0
                        Q5SLU0,   0
                        Q5SLT9,   0
                        Q5SLT8,   0
                        Q5SLT2,   0
                        Q5SLT1,   0
                        Q5SLT0,   0
                        Q5SLS9,   0
                        Q5SLS8,   0
                        Q5SLS5,   0
                        Q5SLS4,   0
                        Q5SLS0,   0
                        Q5SLR9,   0
                        Q5SLR7,   1,  120,  124,  0.5055181
                        Q5SLR6,   0
                        Q5SLR2,   0
                        Q5SLQ8,   0
                        Q5SLQ7,   1,    7,   36,  0.5935442
                        Q5SLQ6,   0
                        Q5SLQ5,   0
                        Q5SLQ2,   0
                        Q5SLP0,   0
                        Q5SLN9,   0
                        Q5SLN8,   0
                        Q5SLN6,   0
                        Q5SLN0,   0
                        Q5SLM8,   2,  126,  153,  0.5940146,  184,  199,  0.5210544
                        Q5SLM7,   0
                        Q5SLM6,   0
                        Q5SLM5,   0
                        Q5SLM4,   0
                        Q5SLM0,   0
                        Q5SLL9,   1,    0,   28,  0.5785995
                        Q5SLL8,   0
                        Q5SLL7,   0
                        Q5SLL2,   0
                        Q5SLL1,   0
                        Q5SLK8,   1,   78,   85,  0.5115854
                        Q5SLK7,   2,   99,  120,  0.5268430,  127,  141,  0.5088047
                        Q5SLK3,   0
                        Q5SLK1,   0
                        Q5SLK0,   0
                        Q5SLJ9,   0
                        Q5SLJ8,   0
                        Q5SLJ7,   0
                        Q5SLJ6,   0
                        Q5SLJ5,   0
                        Q5SLJ4,   0
                        Q5SLJ3,   0
                        Q5SLJ2,   1,   48,   81,  0.6243442
                        Q5SLJ1,   0
                        Q5SLJ0,   0
                        Q5SLI6,   0
                        Q5SLI5,   0
                        Q5SLI4,   0
                        Q5SLI0,   0
                        Q5SLH9,   0
                        Q5SLH8,   0
                        Q5SLH7,   1,  123,  146,  0.5501448
                        Q5SLH6,   0
                        Q5SLH1,   0
                        Q5SLG8,   1,   58,   84,  0.7049692
                        Q5SLG7,   0
                        Q5SLG5,   0
                        Q5SLG3,   0
                        Q5SLG1,   0
                        Q5SLG0,   0
                        Q5SLF9,   0
                        Q5SLF6,   0
                        Q5SLF4,   0
                        Q5SLF3,   0
                        Q5SLF2,   0
                        Q5SLE9,   0
                        Q5SLE5,   0
                        Q5SLE4,   0
                        Q5SLE3,   0
                        Q5SLE2,   0
                        Q5SLE1,   2,  558,  592,  0.7252508,  594,  607,  0.7824875
                        Q5SLE0,   1,  112,  140,  0.5357699
                        Q5SLD9,   0
                        Q5SLD8,   0
                        Q5SLD7,   0
                        Q5SLD6,   1,    0,   45,  0.6727203
                        Q5SLD4,   0
                        Q5SLD2,   0
                        Q5SLD0,   0
                        Q5SLC8,   0
                        Q5SLC5,   0
                        Q5SLC4,   0
                        Q5SLC3,   0
                        Q5SLC2,   0
                        Q5SLC1,   0
                        Q5SLC0,   0
                        Q5SLB9,   0
                        Q5SLB8,   0
                        Q5SLB7,   0
                        Q5SLB6,   0
                        Q5SLB5,   0
                        Q5SLB4,   0
                        Q5SLB3,   0
                        Q5SLB2,   0
                        Q5SLB1,   0
                        Q5SLB0,   0
                        Q5SLA5,   0
                        Q5SLA4,   0
                        Q5SLA3,   0
                        Q5SLA2,   0
                        Q5SLA1,   0
                        Q5SLA0,   0
                        Q5SL99,   0
                        Q5SL98,   0
                        Q5SL97,   1,  309,  311,  0.5003011
                        Q5SL96,   0
                        Q5SL95,   0
                        Q5SL94,   0
                        Q5SL93,   0
                        Q5SL92,   0
                        Q5SL91,   0
                        Q5SL89,   0
                        Q5SL88,   0
                        Q5SL83,   0
                        Q5SL82,   0
                        Q5SL81,   1,    4,   18,  0.5280388
                        Q5SL74,   0
                        Q5SL73,   0
                        Q5SL72,   0
                        Q5SL71,   0
                        Q5SL70,   0
                        Q5SL67,   0
                        Q5SL66,   0
                        Q5SL62,   0
                        Q5SL60,   0
                        Q5SL59,   0
                        Q5SL58,   0
                        Q5SL56,   0
                        Q5SL54,   0
                        Q5SL53,   0
                        Q5SL51,   1,  140,  188,  0.6404656
                        Q5SL49,   0
                        Q5SL46,   0
                        Q5SL45,   0
                        Q5SL44,   0
                        Q5SL43,   0
                        Q5SL42,   0
                        Q5SL41,   0
                        Q5SL40,   0
                        Q5SL39,   0
                        Q5SL38,   0
                        Q5SL37,   0
                        Q5SL34,   0
                        Q5SL33,   0
                        Q5SL32,   0
                        Q5SL31,   0
                        Q5SL30,   0
                        Q5SL29,   0
                        Q5SL27,   0
                        Q5SL26,   0
                        Q5SL25,   1,   91,  175,  0.8512142
                        Q5SL24,   0
                        Q5SL23,   0
                        Q5SL22,   0
                        Q5SL21,   0
                        Q5SL20,   0
                        Q5SL19,   0
                        Q5SL18,   0
                        Q5SL17,   0
                        Q5SL13,   1,    0,    4,  0.5284111
                        Q5SL12,   1,  401,  412,  0.5141820
                        Q5SL11,   0
                        Q5SL10,   0
                        Q5SL08,   0
                        Q5SL07,   1,  372,  376,  0.6426013
                        Q5SL06,   0
                        Q5SL05,   0
                        Q5SL03,   0
                        Q5SL01,   0
                        Q5SL00,   0
                        Q5SKZ9,   0
                        Q5SKZ8,   0
                        Q5SKZ5,   0
                        Q5SKZ4,   0
                        Q5SKZ3,   0
                        Q5SKZ1,   0
                        Q5SKY9,   1,    0,   19,  0.5960847
                        Q5SKY8,   0
                        Q5SKY6,   0
                        Q5SKY5,   0
                        Q5SKY4,   0
                        Q5SKY3,   0
                        Q5SKY2,   0
                        Q5SKY1,   0
                        Q5SKX8,   0
                        Q5SKX7,   0
                        Q5SKX6,   0
                        Q5SKX5,   0
                        Q5SKX4,   0
                        Q5SKX2,   0
                        Q5SKX1,   0
                        Q5SKW5,   0
                        Q5SKW4,   0
                        Q5SKW3,   0
                        Q5SKW2,   0
                        Q5SKW0,   0
                        Q5SKV8,   0
                        Q5SKV1,   0
                        Q5SKU9,   0
                        Q5SKU7,   0
